𬜬	i
鿏	i
鿏	i
𬭁	i
𬭁	i
𬙊	a
𬙊	a
尛	i
𫞩	v
𫞩	v
𫑡	o
𫑡	o
槑	o
槑	o
冇	v
𫔶	o
𫔶	o
𫠜	i
𫠜	i
𫐐	v
𫐐	v
鲶	u
挊	i
挊	i
𬪩	v
𬪩	v
𬞟	i
𬞟	i
𬭯	i
𬭯	i
𬳵	a
𬳵	a
蚍	i
𬇙	a
𬇙	a
骹	i
𫗴	u
𫗴	u
𬘬	a
𬘬	a
𬒈	o
礐	u
𬣞	o
𬣞	o
𬮿	a
𬮿	a
炁	v
炁	v
𬨂	v
𬨂	v
𪨰	i
𬘬	a
𬘬	a
兛	k
粁	m
瓩	w
姫	a
姫	a
𬘬	a
𬘬	a
𬘯	a
𬘯	a
𬬿	i
𬬿	i
𬶐	u
𬶐	u
𫐓	v
𫐓	v
叒	a
叒	a
𬭼	i
𬭼	i
𫟦	v
𫟦	v
𫗧	u
亖	v
亖	v
惢	o
𪨊	a
𪨊	a
𬯎	a
𬯎	a
𬘩	a
𬘩	a
𡘙	v
𡘙	v
𬳿	a
𬳿	a
𫘨	a
薙	i
薙	i
鼍	o
鼍	o
𬶍	u
𬶍	u
祂	o
𫍣	o
𫍣	o
𫘦	a
𬘫	a
𬘫	a
卍	a
𬇕	a
𬇕	a
卐	a
喎	o
𫄨	a
𫄨	a
翄	a
翄	a
𫘜	a
𫘜	a
𬭩	i
𬭩	i
𫇭	i
𫇭	i
𬭬	i
𬭬	i
𬀩	o
𬶏	u
𬶏	u
𬱟	u
𫷷	o
𫷷	o
枔	v
𫍲	o
𫍲	o
敩	o
敩	o
𬹼	i
𬹼	i
𬉼	o
𬉼	o
𫭟	v
𫭟	v
𫫇	o
𫫇	o
𫰛	a
𫰛	a
𬮿	a
𬮿	a
𫘬	a
𫘬	a
𬭳	i
𬭳	i
𬶮	u
卌	v
𬣙	o
𬣙	o
𫄧	a
𪾢	i
𫍯	o
𬀪	o
𬀪	o
𬸣	o
𫠊	a
𫠊	a
𫓶	i
𫍽	o
譞	o
譞	o
𬘓	a
𫄸	a
𬩽	a
𬩽	a
𬊈	o
𬊈	o
𬍤	v
𬍤	v
𬙋	a
𬘡	a
𬘡	a
苂	i
𬤇	o
𬮱	o
𬮱	o
烎	v
甴	i
甴	i
𬨎	v
𬨎	v
嘢	o
鵺	o
𬙂	a
𫄧	a
𫄧	a
𪩘	i
昖	o
喦	o
𬸘	v
桜	v
桜	v
曱	i
曱	i
𬸚	u
𬸚	u
𫐄	v
𫐄	v
𫄷	a
𫖮	i
𬟁	i
𬬩	i
𬺈	i
𬺈	i
弌	v
犽	u
𫘪	a
𫘪	a
円	i
橒	v
垚	v
囃	o
墫	v
墫	v
鞥	v
𭎂	v
𭎂	v
塁	i
鱀	a
忈	v
畊	i
気	u
